subject	total	semester
04.528	14	20091
04.528	22	20101
04.528	41	20112
04.528	61	20121
04.528	37	20132
04.529	11	20092
04.529	18	20102
04.529	34	20111
04.529	49	20122
04.529	42	20131
04.530	12	20081
04.530	14	20092
04.530	8	20102
04.530	7	20111
04.530	4	20122
04.530	10	20131
04.531	12	20082
04.531	46	20091
04.531	34	20101
04.531	34	20112
04.531	42	20121
04.531	29	20132
04.532	5	20092
04.532	10	20102
04.532	5	20111
04.532	7	20122
04.533	11	20082
04.533	8	20091
04.533	25	20101
04.533	29	20112
04.533	23	20121
04.533	26	20132
04.534	13	20111
04.534	28	20131
04.536	19	20122
04.538	24	20081
04.538	36	20092
04.538	78	20102
04.538	84	20111
04.538	68	20122
04.538	58	20131
04.539	3	20091
04.539	9	20112
04.539	23	20132
04.540	3	20082
04.540	7	20091
04.540	11	20101
04.540	22	20112
04.540	12	20121
04.540	50	20132
04.542	15	20091
04.542	39	20101
04.542	43	20112
04.542	65	20121
04.542	33	20132
04.543	45	20081
04.543	112	20092
04.543	128	20102
04.543	108	20111
04.543	73	20122
04.543	74	20131
04.544	18	20112
04.544	36	20132
04.546	17	20121
04.548	23	20121
04.549	4	20102
04.549	8	20111
04.549	12	20122
04.550	21	20081
04.550	64	20092
04.550	90	20102
04.550	83	20111
04.550	57	20122
04.550	61	20131
04.551	12	20101
04.551	9	20112
04.551	43	20132
04.552	9	20092
04.552	28	20102
04.552	63	20111
04.552	60	20122
04.552	45	20131
04.553	18	20112
04.553	27	20132
04.555	20	20082
04.555	19	20091
04.555	32	20101
04.555	57	20112
04.555	63	20121
04.555	45	20132
04.556	33	20092
04.556	50	20102
04.556	49	20111
04.556	27	20122
04.556	36	20131
04.557	9	20091
04.557	27	20101
04.557	67	20112
04.557	63	20121
04.557	43	20132
04.558	6	20102
04.558	8	20111
04.558	32	20131
04.559	5	20091
04.559	18	20101
04.559	36	20112
04.559	34	20121
04.559	40	20132
04.560	2	20101
04.561	7	20092
04.561	23	20102
04.561	22	20111
04.561	37	20122
04.561	53	20131
04.562	7	20101
04.562	11	20112
04.562	28	20132
04.563	7	20102
04.563	11	20111
04.563	35	20122
04.563	24	20131
04.565	10	20111
04.565	9	20122
04.565	10	20131
04.566	13	20112
04.566	13	20121
04.566	27	20132
04.579	6	20112
04.579	6	20121
04.579	1	20132
05.554	49	20101
05.554	43	20112
05.554	53	20121
05.554	40	20132
05.555	28	20102
05.555	37	20111
05.555	20	20122
05.555	50	20131
05.556	37	20101
05.556	94	20112
05.556	88	20121
05.556	104	20132
05.557	15	20092
05.557	72	20102
05.557	91	20111
05.557	66	20122
05.557	108	20131
05.558	2	20101
05.558	35	20112
05.558	55	20121
05.558	56	20132
05.559	16	20092
05.559	82	20102
05.559	125	20111
05.559	69	20122
05.559	121	20131
05.560	26	20102
05.560	52	20111
05.560	80	20122
05.560	67	20131
05.561	88	20101
05.561	51	20112
05.561	109	20121
05.561	44	20132
05.562	8	20092
05.562	84	20102
05.562	100	20111
05.562	85	20122
05.562	87	20131
05.563	49	20101
05.563	137	20112
05.563	114	20121
05.563	113	20132
05.564	14	20102
05.564	27	20111
05.564	48	20122
05.564	41	20131
05.565	93	20112
05.565	69	20121
05.565	98	20132
05.566	7	20102
05.566	13	20111
05.566	43	20122
05.566	34	20131
05.567	38	20112
05.567	50	20121
05.567	49	20132
05.568	17	20102
05.568	25	20111
05.568	42	20122
05.568	59	20131
05.569	16	20112
05.569	33	20121
05.569	56	20132
05.570	18	20101
05.570	78	20112
05.570	83	20121
05.570	92	20132
05.571	24	20102
05.571	28	20111
05.571	60	20122
05.571	67	20131
05.572	44	20112
05.572	53	20121
05.572	71	20132
05.573	1	20102
05.573	80	20111
05.573	64	20122
05.573	61	20131
05.574	7	20112
05.574	42	20132
05.575	62	20122
05.575	57	20131
05.576	18	20112
05.576	30	20132
05.577	7	20111
05.577	11	20131
05.578	9	20121
05.579	2	20122
05.580	2	20102
05.580	6	20111
05.580	4	20131
05.581	21	20132
05.582	23	20102
05.582	30	20111
05.582	52	20122
05.582	60	20131
05.583	15	20132
05.584	17	20111
05.584	25	20131
05.585	45	20121
05.585	60	20132
05.586	19	20111
05.586	49	20131
05.587	14	20112
05.587	29	20132
05.588	1	20111
05.588	10	20131
05.589	3	20112
05.589	48	20121
05.589	51	20132
05.590	7	20101
05.590	55	20112
05.590	59	20121
05.590	96	20132
05.591	9	20102
05.591	7	20122
05.592	11	20112
05.592	13	20132
05.593	31	20122
05.594	8	20121
05.595	17	20111
05.595	39	20131
05.596	23	20121
05.597	42	20122
05.598	15	20132
05.599	1	20131
05.600	1	20112
05.601	12	20122
05.604	7	20101
05.604	22	20121
05.607	22	20131
05.610	1	20102
05.611	11	20101
05.611	19	20112
05.611	27	20121
05.611	50	20132
05.613	9	20121
05.614	13	20092
05.614	79	20102
05.614	115	20111
05.614	72	20122
05.614	101	20131
05.615	1	20132
05.616	4	20102
05.616	3	20111
05.616	19	20122
05.616	16	20131
06.500	102	20101
06.500	95	20112
06.500	113	20121
06.500	52	20132
06.501	31	20092
06.501	79	20102
06.501	70	20111
06.501	94	20122
06.501	68	20131
06.502	15	20101
06.502	56	20112
06.502	59	20121
06.502	44	20132
06.503	9	20092
06.503	26	20102
06.503	43	20111
06.503	77	20122
06.503	74	20131
06.504	19	20101
06.504	54	20112
06.504	69	20121
06.504	90	20132
06.505	57	20102
06.505	59	20111
06.505	65	20122
06.505	61	20131
06.506	241	20101
06.506	151	20112
06.506	213	20121
06.506	99	20132
06.507	26	20092
06.507	93	20102
06.507	95	20111
06.507	101	20122
06.507	87	20131
06.508	11	20101
06.508	70	20112
06.508	75	20121
06.508	77	20132
06.509	36	20111
06.509	123	20131
06.510	224	20092
06.510	207	20102
06.510	235	20111
06.510	110	20122
06.510	139	20131
06.511	226	20101
06.511	150	20112
06.511	169	20121
06.511	83	20132
06.512	78	20092
06.512	158	20102
06.512	224	20111
06.512	114	20122
06.512	118	20131
06.513	10	20101
06.513	54	20112
06.513	69	20121
06.513	62	20132
06.514	29	20092
06.514	125	20102
06.514	131	20111
06.514	135	20122
06.514	110	20131
06.515	49	20101
06.515	168	20112
06.515	108	20121
06.515	77	20132
06.516	40	20102
06.516	70	20111
06.516	84	20122
06.516	108	20131
06.517	48	20101
06.517	111	20112
06.517	114	20121
06.517	113	20132
06.518	17	20102
06.518	27	20111
06.518	130	20131
06.519	53	20112
06.519	62	20121
06.519	95	20132
06.520	6	20101
06.520	27	20112
06.520	22	20121
06.521	13	20102
06.521	9	20111
06.521	91	20122
06.522	3	20101
06.522	27	20112
06.522	34	20121
06.522	59	20132
06.523	87	20122
06.524	39	20121
06.525	9	20111
06.525	44	20122
06.526	29	20101
06.526	25	20112
06.526	30	20121
06.527	6	20102
06.527	5	20111
06.527	68	20122
06.527	46	20131
06.528	36	20121
06.529	9	20102
06.529	9	20111
06.529	57	20122
06.530	28	20102
06.530	13	20111
06.530	39	20122
06.531	7	20101
06.531	15	20112
06.531	60	20132
06.532	31	20092
06.532	47	20102
06.532	43	20111
06.532	95	20131
06.533	27	20121
06.535	15	20121
06.536	11	20102
06.536	15	20122
06.537	19	20112
06.537	16	20132
06.538	27	20122
06.539	20	20121
06.540	10	20121
06.541	22	20122
06.542	24	20121
06.543	11	20122
06.545	2	20102
06.545	7	20111
06.545	11	20131
06.546	18	20101
06.546	10	20112
06.546	3	20121
06.547	3	20111
06.547	6	20131
06.551	2	20101
06.551	14	20112
06.551	5	20121
06.551	15	20132
06.552	4	20102
06.552	6	20111
06.552	17	20122
06.552	11	20131
06.554	32	20102
06.554	5	20111
06.554	39	20122
06.573	3	20121
06.573	4	20132
07.501	21	20101
07.501	33	20112
07.501	37	20121
07.501	21	20132
07.502	11	20102
07.502	20	20111
07.502	18	20122
07.502	21	20131
07.503	19	20101
07.503	29	20112
07.503	19	20121
07.503	20	20132
07.504	4	20092
07.504	12	20102
07.504	28	20111
07.504	29	20122
07.504	20	20131
07.505	10	20101
07.505	12	20112
07.505	9	20121
07.505	21	20132
07.506	6	20092
07.506	12	20102
07.506	11	20111
07.506	13	20122
07.506	16	20131
07.507	8	20112
07.507	9	20121
07.507	16	20132
07.508	21	20102
07.508	22	20111
07.508	27	20122
07.508	23	20131
07.509	27	20112
07.509	12	20121
07.509	23	20132
07.510	12	20101
07.510	27	20112
07.510	32	20121
07.510	16	20132
07.511	2	20102
07.511	4	20111
07.511	11	20122
07.511	13	20131
07.512	3	20101
07.512	11	20112
07.512	16	20121
07.512	20	20132
07.513	9	20102
07.513	11	20111
07.513	14	20122
07.513	9	20131
07.514	10	20112
07.514	11	20121
07.514	18	20132
07.515	6	20122
07.515	10	20131
07.516	4	20121
07.516	10	20132
07.517	20	20122
07.517	23	20131
07.518	3	20121
07.519	15	20122
07.520	7	20122
07.521	9	20121
07.523	5	20112
07.524	6	20122
07.530	10	20132
07.531	5	20102
07.531	6	20122
07.534	7	20132
07.535	12	20131
07.536	5	20121
07.537	7	20122
07.537	9	20131
07.538	3	20121
07.539	16	20122
07.542	8	20102
07.542	8	20111
07.542	16	20131
07.543	12	20121
07.544	7	20131
07.546	5	20111
07.547	1	20091
07.547	2	20101
07.547	8	20121
07.548	4	20122
07.549	6	20112
07.549	4	20132
07.550	5	20112
07.550	10	20121
07.551	6	20131
07.552	4	20121
07.552	10	20132
07.553	5	20102
07.553	5	20111
07.553	9	20131
07.554	6	20132
07.555	9	20122
07.556	11	20112
07.556	7	20132
07.558	6	20121
07.559	31	20092
07.559	30	20102
07.559	30	20111
07.559	21	20122
07.559	16	20131
07.560	34	20092
07.560	43	20102
07.560	33	20111
07.560	18	20122
07.560	21	20131
07.561	16	20101
07.561	28	20112
07.561	15	20121
07.561	24	20132
07.562	33	20092
07.562	39	20102
07.562	57	20111
07.562	13	20122
07.562	19	20131
07.563	6	20091
07.563	9	20101
07.563	8	20112
07.563	4	20121
07.563	3	20132
07.564	2	20092
07.564	8	20102
07.564	9	20111
07.564	5	20122
07.564	3	20131
07.565	4	20091
07.565	7	20101
07.565	2	20112
07.565	3	20121
07.565	4	20132
07.566	1	20092
07.566	4	20102
07.566	1	20111
07.566	3	20122
07.566	4	20131
07.567	3	20091
07.567	16	20101
07.567	20	20112
07.567	27	20121
07.567	16	20132
07.568	33	20092
07.568	36	20102
07.568	41	20111
07.568	23	20122
07.568	22	20131
07.569	7	20091
07.569	20	20101
07.569	15	20112
07.569	9	20121
07.569	8	20132
07.570	2	20101
07.570	2	20112
07.571	3	20111
07.571	3	20122
07.572	6	20091
07.572	27	20101
07.572	30	20112
07.572	34	20121
07.572	21	20132
08.563	26	20092
08.563	66	20102
08.563	79	20111
08.563	70	20122
08.563	74	20131
08.564	1	20091
08.564	24	20101
08.564	74	20112
08.564	64	20121
08.564	30	20132
08.565	16	20092
08.565	46	20102
08.565	56	20111
08.565	84	20122
08.565	54	20131
08.566	18	20091
08.566	90	20101
08.566	60	20112
08.566	100	20121
08.566	60	20132
08.567	46	20092
08.567	108	20102
08.567	148	20111
08.567	74	20122
08.567	123	20131
08.568	11	20091
08.568	81	20101
08.568	60	20112
08.568	74	20121
08.568	50	20132
08.569	2	20092
08.569	26	20102
08.569	38	20111
08.569	40	20122
08.569	35	20131
08.570	33	20092
08.570	57	20102
08.570	67	20111
08.570	57	20122
08.570	76	20131
08.571	26	20091
08.571	59	20101
08.571	46	20112
08.571	90	20121
08.571	41	20132
08.572	7	20092
08.572	28	20102
08.572	17	20111
08.572	30	20122
08.572	45	20131
08.573	20	20112
08.573	31	20121
08.574	2	20092
08.574	9	20102
08.574	27	20111
08.574	57	20122
08.574	34	20131
08.575	4	20101
08.575	29	20112
08.575	23	20121
08.575	49	20132
08.576	3	20092
08.576	21	20102
08.576	42	20111
08.576	72	20122
08.576	44	20131
08.577	3	20101
08.577	9	20112
08.577	31	20121
08.577	36	20132
08.578	1	20102
08.578	9	20111
08.578	18	20122
08.578	31	20131
08.579	2	20101
08.579	26	20112
08.579	32	20121
08.579	44	20132
08.580	1	20101
08.580	27	20112
08.580	32	20121
08.580	37	20132
08.581	43	20122
08.582	47	20112
08.582	56	20121
08.583	6	20092
08.583	39	20102
08.583	47	20111
08.583	80	20122
08.583	62	20131
08.584	5	20101
08.584	27	20112
08.584	67	20132
08.585	19	20122
08.586	3	20101
08.586	51	20121
08.587	9	20102
08.587	32	20111
08.587	58	20131
08.588	2	20101
08.588	21	20112
08.588	31	20121
08.588	42	20132
08.589	10	20102
08.589	101	20122
08.590	12	20111
08.590	48	20131
08.591	9	20101
08.591	33	20112
08.591	87	20132
08.592	6	20092
08.592	36	20111
08.592	93	20131
08.593	2	20101
08.593	19	20112
08.593	24	20121
08.593	45	20132
08.594	1	20111
08.594	4	20122
08.594	2	20131
08.595	11	20121
08.596	2	20102
08.596	23	20122
08.597	3	20112
08.597	24	20132
08.598	6	20122
08.599	10	20121
08.600	4	20111
08.600	16	20131
08.601	14	20112
08.601	37	20132
08.602	17	20111
08.602	45	20131
08.603	12	20112
08.603	19	20121
08.604	23	20131
08.605	3	20101
08.605	17	20112
08.605	13	20121
08.605	30	20132
08.606	2	20131
08.607	5	20132
08.609	1	20132
08.610	1	20121
08.610	5	20132
08.611	20	20122
09.550	39	20091
09.550	51	20101
09.550	17	20112
09.550	30	20121
09.550	8	20132
09.551	41	20092
09.551	51	20102
09.551	60	20111
09.551	14	20122
09.551	15	20131
09.552	17	20112
09.552	26	20121
09.552	18	20132
09.553	2	20092
09.553	10	20102
09.553	15	20111
09.553	13	20122
09.553	12	20131
09.554	18	20101
09.554	36	20112
09.554	34	20121
09.554	15	20132
09.555	8	20092
09.555	24	20102
09.555	24	20111
09.555	14	20122
09.555	11	20131
09.556	18	20101
09.556	15	20112
09.556	24	20121
09.556	14	20132
09.557	12	20092
09.557	10	20102
09.557	15	20111
09.557	22	20122
09.557	15	20131
09.558	16	20091
09.558	32	20101
09.558	18	20112
09.558	24	20121
09.558	20	20132
09.559	9	20092
09.559	24	20102
09.559	20	20111
09.559	22	20122
09.559	12	20131
09.560	16	20092
09.560	28	20102
09.560	26	20111
09.560	15	20122
09.560	17	20131
09.561	15	20101
09.561	18	20112
09.561	29	20121
09.561	22	20132
09.562	24	20092
09.562	15	20102
09.562	28	20111
09.562	19	20122
09.562	16	20131
09.563	14	20091
09.563	36	20101
09.563	25	20112
09.563	32	20121
09.563	13	20132
09.564	15	20111
09.564	12	20122
09.564	15	20131
09.565	6	20101
09.565	8	20112
09.565	9	20121
09.565	16	20132
09.566	8	20102
09.566	17	20111
09.566	19	20122
09.566	23	20131
09.567	6	20101
09.567	11	20112
09.567	10	20121
09.567	20	20132
09.568	7	20111
09.568	24	20122
09.568	14	20131
09.569	15	20112
09.569	13	20121
09.569	17	20132
09.570	9	20112
09.570	14	20121
09.570	25	20132
09.571	2	20092
09.571	1	20102
09.571	7	20111
09.571	6	20122
09.571	13	20131
09.572	15	20112
09.572	12	20121
09.572	17	20132
09.573	11	20111
09.573	33	20131
09.574	8	20101
09.574	12	20112
09.574	11	20121
09.574	26	20132
09.575	15	20111
09.575	13	20122
09.575	20	20131
09.576	13	20112
09.576	9	20121
09.576	22	20132
09.577	1	20111
09.577	6	20122
09.577	1	20131
09.578	5	20101
09.578	9	20112
09.578	24	20121
09.578	17	20132
09.579	6	20111
09.579	14	20122
09.579	18	20131
09.590	12	20101
09.590	16	20112
09.590	16	20121
09.590	13	20132
09.591	8	20122
09.592	7	20121
09.593	5	20122
09.594	1	20112
09.594	2	20121
09.594	1	20132
09.595	2	20131
09.596	12	20132
09.598	6	20121
09.599	6	20131
09.600	6	20121
09.601	11	20131
09.602	6	20132
09.603	5	20131
09.606	2	20121
09.607	7	20122
09.609	8	20131
09.611	3	20112
09.611	15	20132
09.612	9	20122
09.615	3	20112
09.616	9	20122
09.616	5	20131
09.617	2	20112
09.617	7	20121
09.617	1	20132
10.500	235	20081
10.500	330	20092
10.500	407	20102
10.500	482	20111
10.500	244	20122
10.500	382	20131
10.501	233	20082
10.501	380	20091
10.501	413	20101
10.501	364	20112
10.501	408	20121
10.501	284	20132
10.502	342	20081
10.502	369	20092
10.502	322	20102
10.502	656	20111
10.502	284	20122
10.502	519	20131
10.503	275	20082
10.503	432	20091
10.503	523	20101
10.503	329	20112
10.503	379	20121
10.503	297	20132
10.504	414	20092
10.504	438	20102
10.504	532	20111
10.504	284	20122
10.504	419	20131
10.505	169	20082
10.505	324	20091
10.505	348	20101
10.505	386	20112
10.505	303	20121
10.505	250	20132
10.506	27	20081
10.506	280	20092
10.506	302	20102
10.506	310	20111
10.506	296	20122
10.506	238	20131
10.507	79	20082
10.507	134	20091
10.507	248	20101
10.507	256	20112
10.507	253	20121
10.507	237	20132
10.508	17	20081
10.508	144	20092
10.508	174	20102
10.508	206	20111
10.508	184	20122
10.508	181	20131
10.509	70	20082
10.509	148	20091
10.509	249	20101
10.509	335	20112
10.509	298	20121
10.509	286	20132
10.510	103	20082
10.510	201	20091
10.510	265	20101
10.510	357	20112
10.510	300	20121
10.510	250	20132
10.511	161	20092
10.511	218	20102
10.511	248	20111
10.511	227	20122
10.511	227	20131
10.512	12	20082
10.512	34	20091
10.512	135	20101
10.512	181	20112
10.512	186	20121
10.512	143	20132
10.513	131	20092
10.513	204	20102
10.513	251	20111
10.513	242	20122
10.513	267	20131
10.514	34	20082
10.514	76	20091
10.514	221	20101
10.514	298	20112
10.514	293	20121
10.514	219	20132
10.515	61	20092
10.515	117	20102
10.515	130	20111
10.515	138	20122
10.515	147	20131
10.516	40	20082
10.516	33	20091
10.516	136	20101
10.516	229	20112
10.516	247	20121
10.516	162	20132
10.517	118	20092
10.517	210	20102
10.517	240	20111
10.517	231	20122
10.517	261	20131
10.518	16	20082
10.518	53	20091
10.518	174	20101
10.518	221	20112
10.518	281	20121
10.518	192	20132
10.519	74	20092
10.519	157	20102
10.519	189	20111
10.519	188	20122
10.519	186	20131
10.520	27	20092
10.520	96	20102
10.520	103	20111
10.520	196	20122
10.520	158	20131
10.521	31	20082
10.521	50	20091
10.521	113	20101
10.521	187	20112
10.521	210	20121
10.521	258	20132
10.522	18	20092
10.522	67	20102
10.522	120	20111
10.522	163	20122
10.522	130	20131
10.523	26	20082
10.523	24	20091
10.523	83	20101
10.523	187	20112
10.523	208	20121
10.523	146	20132
10.524	30	20092
10.524	121	20102
10.524	127	20111
10.524	157	20122
10.524	139	20131
10.525	58	20101
10.525	159	20112
10.525	199	20121
10.525	170	20132
10.526	11	20092
10.526	58	20102
10.526	125	20111
10.526	123	20122
10.526	139	20131
10.527	6	20091
10.527	30	20101
10.527	132	20112
10.527	167	20121
10.527	207	20132
10.528	1	20092
10.528	58	20102
10.528	98	20111
10.528	111	20122
10.528	159	20131
10.529	21	20091
10.529	50	20101
10.529	153	20112
10.529	168	20121
10.529	137	20132
10.530	17	20091
10.530	29	20101
10.530	112	20112
10.530	144	20121
10.530	168	20132
10.531	22	20092
10.531	51	20102
10.531	96	20111
10.531	167	20122
10.531	195	20131
10.532	29	20091
10.532	53	20101
10.532	145	20112
10.532	159	20121
10.532	219	20132
10.533	9	20092
10.533	21	20102
10.533	58	20111
10.533	134	20122
10.533	140	20131
10.534	26	20101
10.534	103	20112
10.534	143	20121
10.534	130	20132
10.535	21	20102
10.535	59	20111
10.535	139	20122
10.535	128	20131
10.536	12	20091
10.536	21	20101
10.536	89	20112
10.536	95	20121
10.536	183	20132
10.537	27	20102
10.537	23	20111
10.537	99	20122
10.537	152	20131
10.538	15	20101
10.538	44	20112
10.538	85	20121
10.538	127	20132
10.539	18	20092
10.539	68	20102
10.539	95	20111
10.539	137	20122
10.539	151	20131
10.540	13	20092
10.540	14	20102
10.540	85	20122
10.541	57	20112
10.541	83	20121
10.542	22	20111
10.542	45	20131
10.543	12	20091
10.543	18	20101
10.543	66	20121
10.544	8	20092
10.544	13	20102
10.544	63	20122
10.545	8	20101
10.545	42	20112
10.545	54	20121
10.545	112	20132
10.546	23	20092
10.546	19	20102
10.546	43	20111
10.546	107	20122
10.546	112	20131
10.547	1	20101
10.547	13	20112
10.547	27	20121
10.547	73	20132
10.548	30	20111
10.548	59	20131
10.549	37	20112
10.549	139	20132
10.550	33	20112
10.550	119	20132
10.551	63	20122
10.552	15	20121
10.553	13	20102
10.553	53	20122
10.554	19	20112
10.554	55	20132
10.555	4	20111
10.555	12	20131
10.557	12	20122
10.558	5	20101
10.558	29	20112
10.558	45	20121
10.558	99	20132
10.559	1	20102
10.559	4	20111
10.559	26	20122
10.559	47	20131
10.560	1	20102
10.560	4	20111
10.560	24	20122
10.560	45	20131
10.561	6	20101
10.561	59	20121
10.562	30	20111
10.562	115	20131
10.563	19	20112
10.563	36	20132
10.564	8	20111
10.564	51	20131
10.565	43	20121
10.566	76	20131
10.567	64	20132
10.568	35	20131
10.570	16	20112
10.570	40	20132
10.571	4	20111
10.571	21	20131
10.572	10	20101
10.572	10	20112
10.572	38	20132
10.573	3	20111
10.573	32	20131
11.500	12	20101
11.500	31	20112
11.500	55	20132
11.501	3	20092
11.501	24	20102
11.501	35	20111
11.501	27	20122
11.501	24	20131
11.502	1	20101
11.502	24	20112
11.502	15	20121
11.502	24	20132
11.503	14	20131
11.504	16	20112
11.504	33	20121
11.505	3	20092
11.505	13	20102
11.505	14	20111
11.505	10	20122
11.505	17	20131
11.506	18	20101
11.506	27	20112
11.506	28	20121
11.506	33	20132
11.507	6	20102
11.507	14	20111
11.507	15	20122
11.507	28	20131
11.508	9	20112
11.508	20	20121
11.509	2	20111
11.509	26	20122
11.510	4	20102
11.510	4	20111
11.510	12	20131
11.511	3	20112
11.511	19	20121
11.512	5	20102
11.512	8	20111
11.512	36	20122
11.513	23	20101
11.513	34	20112
11.513	54	20121
11.514	11	20102
11.514	20	20111
11.514	34	20131
11.515	20	20132
11.516	2	20111
11.516	10	20122
11.516	5	20131
11.517	7	20112
11.517	31	20132
11.518	1	20092
11.518	20	20102
11.518	18	20111
11.518	20	20122
11.518	17	20131
11.519	2	20101
11.519	15	20112
11.519	18	20121
11.520	14	20112
11.520	23	20121
11.520	20	20132
11.521	9	20122
11.521	18	20131
11.522	3	20112
11.522	28	20132
11.523	15	20092
11.523	16	20102
11.523	35	20111
11.523	18	20122
11.523	22	20131
11.524	2	20101
11.524	1	20112
11.524	2	20132
11.527	2	20111
11.527	11	20122
11.527	18	20131
11.528	1	20121
11.530	14	20122
11.530	13	20131
11.531	6	20132
11.532	3	20131
11.533	3	20121
11.534	17	20122
11.537	1	20132
11.541	1	20122
11.541	2	20131
11.543	2	20131
11.544	11	20132
11.545	4	20131
11.546	5	20121
11.547	29	20131
11.561	1	20092
11.561	1	20111
11.568	32	20101
11.568	24	20112
11.568	41	20121
11.568	38	20132
11.569	2	20102
11.571	1	20112
11.573	1	20101
11.573	1	20112
11.573	1	20132
11.577	1	20112
11.578	5	20122
11.580	1	20101
11.580	6	20112
11.581	3	20102
11.581	4	20111
11.581	20	20122
11.583	2	20092
11.583	1	20102
13.500	81	20101
13.500	62	20112
13.500	91	20121
13.500	45	20132
13.501	58	20102
13.501	66	20111
13.501	41	20122
13.501	62	20131
13.502	90	20101
13.502	77	20112
13.502	94	20121
13.502	52	20132
13.503	40	20102
13.503	49	20111
13.503	61	20122
13.503	64	20131
13.504	113	20112
13.504	75	20121
13.504	70	20132
13.505	71	20102
13.505	71	20111
13.505	61	20122
13.505	53	20131
13.506	99	20112
13.506	85	20121
13.506	60	20132
13.507	78	20102
13.507	128	20111
13.507	51	20122
13.507	92	20131
13.508	35	20112
13.508	40	20121
13.508	23	20132
13.509	96	20102
13.509	122	20111
13.509	74	20122
13.509	113	20131
13.510	44	20111
13.510	56	20122
13.510	48	20131
13.511	44	20112
13.511	71	20121
13.511	40	20132
13.512	37	20111
13.512	59	20122
13.512	42	20131
13.513	41	20112
13.513	33	20121
13.514	12	20111
13.514	17	20122
13.514	10	20131
13.515	43	20112
13.515	64	20121
13.515	36	20132
13.516	36	20122
13.517	102	20132
13.518	28	20122
13.518	34	20131
13.519	35	20112
13.519	93	20132
13.520	34	20121
13.520	47	20132
13.521	59	20131
13.522	40	20121
13.523	57	20131
13.524	33	20121
13.524	34	20132
13.525	32	20131
13.526	41	20132
13.527	18	20122
13.528	32	20112
13.528	89	20132
13.529	25	20122
13.529	9	20131
13.530	30	20131
13.531	59	20132
13.532	11	20122
13.533	5	20132
13.537	17	20132
13.547	26	20131
13.548	3	20132
13.550	10	20131
13.551	19	20132
13.554	11	20122
13.554	11	20131
13.555	13	20112
13.555	11	20121
13.555	17	20132
13.556	12	20122
13.557	13	20132
13.560	1	20132
15.611	11	20092
15.611	17	20102
15.611	21	20111
15.611	21	20122
15.611	30	20131
15.612	1	20091
15.612	13	20101
15.612	29	20112
15.612	21	20121
15.612	22	20132
15.613	12	20092
15.613	17	20102
15.613	20	20111
15.613	24	20122
15.613	27	20131
15.614	21	20091
15.614	22	20101
15.614	23	20112
15.614	37	20121
15.614	25	20132
15.615	40	20092
15.615	45	20102
15.615	70	20111
15.615	51	20122
15.615	54	20131
15.616	9	20091
15.616	27	20101
15.616	23	20112
15.616	25	20121
15.616	18	20132
15.617	5	20092
15.617	11	20102
15.617	15	20111
15.617	18	20122
15.617	24	20131
15.618	5	20091
15.618	29	20101
15.618	26	20112
15.618	27	20121
15.618	22	20132
15.619	18	20092
15.619	22	20102
15.619	33	20111
15.619	23	20122
15.619	58	20131
15.620	9	20092
15.620	21	20102
15.620	15	20111
15.620	12	20122
15.620	26	20131
15.621	10	20101
15.621	36	20112
15.621	50	20132
15.622	12	20092
15.622	58	20111
15.622	60	20131
15.623	14	20112
15.623	45	20132
15.624	3	20092
15.624	9	20102
15.624	22	20111
15.624	18	20122
15.624	34	20131
15.625	14	20101
15.625	48	20112
15.625	60	20132
15.626	24	20111
15.626	45	20131
15.627	16	20101
15.627	34	20121
15.627	49	20132
15.628	4	20092
15.628	18	20102
15.628	17	20111
15.628	18	20122
15.628	16	20131
15.629	21	20101
15.629	50	20112
15.629	45	20132
15.630	10	20101
15.630	39	20121
15.631	14	20102
15.631	35	20131
15.632	4	20112
15.632	3	20121
15.632	6	20132
15.633	8	20111
15.633	24	20131
15.634	3	20091
15.634	13	20101
15.634	43	20132
15.635	41	20102
15.635	20	20111
15.635	74	20131
15.636	7	20091
15.636	19	20101
15.636	63	20112
15.636	40	20121
15.637	6	20092
15.637	26	20111
15.637	52	20122
15.638	9	20101
15.638	36	20132
15.639	1	20092
15.639	8	20102
15.639	17	20111
15.639	14	20122
15.639	14	20131
15.640	3	20092
15.640	8	20102
15.640	9	20111
15.640	12	20122
15.640	17	20131
15.641	3	20112
15.641	6	20121
15.641	13	20132
15.642	3	20102
15.642	4	20111
15.642	4	20122
15.642	5	20131
15.643	5	20112
15.643	2	20121
15.643	4	20132
15.644	1	20092
15.644	9	20102
15.644	8	20111
15.644	4	20122
15.644	12	20131
15.645	2	20112
15.645	5	20132
15.646	6	20111
15.646	21	20131
15.647	5	20112
15.647	10	20121
15.648	10	20131
15.649	13	20112
15.649	12	20132
15.650	13	20121
15.651	6	20131
15.652	12	20112
15.652	13	20121
15.653	8	20122
15.654	6	20121
15.655	22	20122
15.656	17	20132
15.657	7	20131
15.658	3	20101
15.658	11	20112
15.658	7	20132
15.660	7	20111
15.660	13	20131
15.662	1	20131
15.663	5	20101
15.663	9	20112
15.663	9	20121
15.663	15	20132
16.501	127	20091
16.501	119	20101
16.501	95	20112
16.501	158	20121
16.501	90	20132
16.502	76	20092
16.502	91	20102
16.502	116	20111
16.502	112	20122
16.502	106	20131
16.503	36	20101
16.503	65	20112
16.503	97	20121
16.503	83	20132
16.504	30	20092
16.504	77	20102
16.504	106	20111
16.504	120	20122
16.504	103	20131
16.505	76	20091
16.505	123	20101
